State,Year,Month,Indicator,Actual Deaths,Percent Pending Investigation,State Name
NC,2018,October,Number of Drug Overdose Deaths,0,0.318760423,North Carolina
NC,2018,October,Cocaine (T40.5),717,0.318760423,North Carolina
NC,2018,October,"Synthetic opioids, excl. methadone (T40.4)",0,0.318760423,North Carolina
NC,2018,October,"Opioids (T40.0-T40.4,T40.6)",0,0.318760423,North Carolina
NC,2018,October,Heroin (T40.1),604,0.318760423,North Carolina
NC,2018,October,Natural & semi-synthetic opioids (T40.2),447,0.318760423,North Carolina
NC,2018,October,Psychostimulants with abuse potential (T43.6),243,0.318760423,North Carolina
NC,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.318760423,North Carolina
NC,2018,October,Methadone (T40.3),82,0.318760423,North Carolina
NC,2018,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",516,0.318760423,North Carolina
NC,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.326897646,North Carolina
NC,2018,September,Cocaine (T40.5),725,0.326897646,North Carolina
NC,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",510,0.319111963,North Carolina
NY,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.52032035,New York
RI,2018,September,Cocaine (T40.5),138,0.095822154,Rhode Island
RI,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",95,0.095822154,Rhode Island
OR,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",233,0.041254125,Oregon
OR,2018,April,"Synthetic opioids, excl. methadone (T40.4)",99,0.041254125,Oregon
YC,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.043624466,New York City
TN,2018,August,"Opioids (T40.0-T40.4,T40.6)",0,0.328196918,Tennessee
TN,2018,August,Psychostimulants with abuse potential (T43.6),416,0.328196918,Tennessee
TN,2018,August,Natural & semi-synthetic opioids (T40.2),515,0.328196918,Tennessee
RI,2018,March,Heroin (T40.1),12,0.106775383,Rhode Island
RI,2018,March,"Opioids (T40.0-T40.4,T40.6)",267,0.106775383,Rhode Island
RI,2018,March,Cocaine (T40.5),107,0.106775383,Rhode Island
RI,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",256,0.106775383,Rhode Island
RI,2018,March,Number of Drug Overdose Deaths,309,0.106775383,Rhode Island
RI,2018,March,Psychostimulants with abuse potential (T43.6),15,0.106775383,Rhode Island
RI,2018,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",98,0.106775383,Rhode Island
RI,2018,March,Natural & semi-synthetic opioids (T40.2),68,0.106775383,Rhode Island
RI,2018,March,"Synthetic opioids, excl. methadone (T40.4)",197,0.106775383,Rhode Island
RI,2018,March,Methadone (T40.3),34,0.106775383,Rhode Island
RI,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",279,0.096543734,Rhode Island
RI,2018,June,Natural & semi-synthetic opioids (T40.2),77,0.096543734,Rhode Island
RI,2018,June,"Opioids (T40.0-T40.4,T40.6)",288,0.096543734,Rhode Island
RI,2018,June,Methadone (T40.3),29,0.096543734,Rhode Island
RI,2018,June,Number of Drug Overdose Deaths,332,0.096543734,Rhode Island
RI,2018,June,"Synthetic opioids, excl. methadone (T40.4)",224,0.096543734,Rhode Island
RI,2018,June,Psychostimulants with abuse potential (T43.6),17,0.096543734,Rhode Island
RI,2018,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",99,0.096543734,Rhode Island
RI,2018,June,Heroin (T40.1),12,0.096543734,Rhode Island
YC,2018,January,Psychostimulants with abuse potential (T43.6),65,0.043850834,New York City
RI,2018,May,Psychostimulants with abuse potential (T43.6),16,0.096459921,Rhode Island
TN,2018,August,Cocaine (T40.5),270,0.328196918,Tennessee
TN,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",568,0.328196918,Tennessee
RI,2018,May,Methadone (T40.3),33,0.096459921,Rhode Island
RI,2018,May,Number of Drug Overdose Deaths,329,0.096459921,Rhode Island
RI,2018,May,"Opioids (T40.0-T40.4,T40.6)",288,0.096459921,Rhode Island
RI,2018,May,Natural & semi-synthetic opioids (T40.2),78,0.096459921,Rhode Island
OR,2018,August,Natural & semi-synthetic opioids (T40.2),134,0.038698621,Oregon
OR,2018,August,Cocaine (T40.5),52,0.038698621,Oregon
OR,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",160,0.038698621,Oregon
OR,2018,August,"Synthetic opioids, excl. methadone (T40.4)",91,0.038698621,Oregon
OR,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",222,0.038698621,Oregon
OR,2018,August,Heroin (T40.1),163,0.038698621,Oregon
OR,2018,August,Methadone (T40.3),34,0.038698621,Oregon
RI,2018,May,"Synthetic opioids, excl. methadone (T40.4)",219,0.096459921,Rhode Island
RI,2018,May,Cocaine (T40.5),117,0.096459921,Rhode Island
RI,2018,May,Heroin (T40.1),12,0.096459921,Rhode Island
RI,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",279,0.096459921,Rhode Island
TN,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.283499268,Tennessee
TN,2018,April,"Synthetic opioids, excl. methadone (T40.4)",668,0.283499268,Tennessee
TN,2018,April,Cocaine (T40.5),297,0.283499268,Tennessee
TN,2018,August,"Synthetic opioids, excl. methadone (T40.4)",762,0.328196918,Tennessee
TN,2018,April,Heroin (T40.1),331,0.283499268,Tennessee
OR,2018,April,Cocaine (T40.5),47,0.041254125,Oregon
YC,2018,January,Heroin (T40.1),644,0.043850834,New York City
YC,2018,July,Heroin (T40.1),667,0.043624466,New York City
YC,2018,July,Psychostimulants with abuse potential (T43.6),65,0.043624466,New York City
YC,2018,July,Cocaine (T40.5),671,0.043624466,New York City
YC,2018,July,"Opioids (T40.0-T40.4,T40.6)",0,0.043624466,New York City
YC,2018,July,Natural & semi-synthetic opioids (T40.2),260,0.043624466,New York City
YC,2018,July,"Synthetic opioids, excl. methadone (T40.4)",873,0.043624466,New York City
YC,2018,July,Number of Drug Overdose Deaths,0,0.043624466,New York City
YC,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",417,0.043624466,New York City
TN,2018,August,Number of Drug Overdose Deaths,0,0.328196918,Tennessee
WI,2018,February,Cocaine (T40.5),266,0.163863409,Wisconsin
WI,2018,February,"Synthetic opioids, excl. methadone (T40.4)",472,0.163863409,Wisconsin
RI,2018,November,Cocaine (T40.5),140,0.057131975,Rhode Island
TN,2018,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",594,0.283499268,Tennessee
OR,2018,August,Psychostimulants with abuse potential (T43.6),222,0.038698621,Oregon
TN,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.328196918,Tennessee
TN,2018,August,Methadone (T40.3),68,0.328196918,Tennessee
IA,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",61,0.006599136,Iowa
IA,2018,November,"Opioids (T40.0-T40.4,T40.6)",144,0.006599136,Iowa
US,2018,August,Cocaine (T40.5),0,0.141720732,United States
US,2018,August,Natural & semi-synthetic opioids (T40.2),0,0.141720732,United States
US,2018,August,Psychostimulants with abuse potential (T43.6),0,0.141720732,United States
US,2018,August,"Opioids (T40.0-T40.4,T40.6)",0,0.141720732,United States
US,2018,August,Number of Drug Overdose Deaths,0,0.141720732,United States
US,2018,April,Cocaine (T40.5),0,0.144310792,United States
US,2018,April,"Synthetic opioids, excl. methadone (T40.4)",0,0.144310792,United States
US,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.144310792,United States
US,2018,April,Heroin (T40.1),0,0.144310792,United States
OH,2018,March,Cocaine (T40.5),0,0.012081575,Ohio
US,2018,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",0,0.144310792,United States
US,2018,April,Natural & semi-synthetic opioids (T40.2),0,0.144310792,United States
US,2018,April,"Opioids (T40.0-T40.4,T40.6)",0,0.144310792,United States
US,2018,April,Methadone (T40.3),0,0.144310792,United States
US,2018,April,Number of Drug Overdose Deaths,0,0.144310792,United States
US,2018,April,Psychostimulants with abuse potential (T43.6),0,0.144310792,United States
IA,2018,November,Natural & semi-synthetic opioids (T40.2),53,0.006599136,Iowa
IA,2018,November,Number of Drug Overdose Deaths,280,0.006599136,Iowa
IA,2018,November,Psychostimulants with abuse potential (T43.6),91,0.006599136,Iowa
IA,2018,November,"Synthetic opioids, excl. methadone (T40.4)",83,0.006599136,Iowa
OH,2018,March,"Opioids (T40.0-T40.4,T40.6)",0,0.012081575,Ohio
OH,2018,March,Heroin (T40.1),904,0.012081575,Ohio
YC,2018,December,"Opioids (T40.0-T40.4,T40.6)",0,0.052649734,New York City
YC,2018,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.052649734,New York City
YC,2018,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",404,0.052649734,New York City
YC,2018,February,"Synthetic opioids, excl. methadone (T40.4)",816,0.04370709,New York City
YC,2018,February,Cocaine (T40.5),645,0.04370709,New York City
IA,2018,November,Heroin (T40.1),45,0.006599136,Iowa
OH,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.012081575,Ohio
OH,2018,March,Number of Drug Overdose Deaths,0,0.012081575,Ohio
OH,2018,March,Psychostimulants with abuse potential (T43.6),544,0.012081575,Ohio
TN,2018,December,"Synthetic opioids, excl. methadone (T40.4)",824,0.435537742,Tennessee
TN,2018,December,Natural & semi-synthetic opioids (T40.2),504,0.435537742,Tennessee
RI,2018,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",105,0.096459921,Rhode Island
OH,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.014375849,Ohio
TN,2018,December,Number of Drug Overdose Deaths,0,0.435537742,Tennessee
TN,2018,December,Psychostimulants with abuse potential (T43.6),465,0.435537742,Tennessee
TN,2018,December,Heroin (T40.1),367,0.435537742,Tennessee
TN,2018,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",554,0.435537742,Tennessee
TN,2018,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.435537742,Tennessee
TN,2018,December,"Opioids (T40.0-T40.4,T40.6)",0,0.435537742,Tennessee
TN,2018,December,Cocaine (T40.5),264,0.435537742,Tennessee
TN,2018,February,"Synthetic opioids, excl. methadone (T40.4)",643,0.26331266,Tennessee
TN,2018,February,Cocaine (T40.5),301,0.26331266,Tennessee
TN,2018,December,Methadone (T40.3),67,0.435537742,Tennessee
TN,2018,August,Heroin (T40.1),337,0.328196918,Tennessee
RI,2018,June,Cocaine (T40.5),124,0.096543734,Rhode Island
IA,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",128,0.006599136,Iowa
OH,2018,June,Cocaine (T40.5),0,0.012044033,Ohio
OH,2018,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",661,0.012044033,Ohio
OH,2018,June,Psychostimulants with abuse potential (T43.6),506,0.012044033,Ohio
OH,2018,June,"Synthetic opioids, excl. methadone (T40.4)",0,0.012044033,Ohio
OH,2018,June,Number of Drug Overdose Deaths,0,0.012044033,Ohio
OH,2018,June,Methadone (T40.3),85,0.012044033,Ohio
OH,2018,June,"Opioids (T40.0-T40.4,T40.6)",0,0.012044033,Ohio
OH,2018,June,Natural & semi-synthetic opioids (T40.2),586,0.012044033,Ohio
OH,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.012044033,Ohio
OH,2018,June,Heroin (T40.1),798,0.012044033,Ohio
OH,2018,March,Methadone (T40.3),90,0.012081575,Ohio
OH,2018,March,Natural & semi-synthetic opioids (T40.2),750,0.012081575,Ohio
OH,2018,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",829,0.012081575,Ohio
YC,2018,January,Natural & semi-synthetic opioids (T40.2),292,0.043850834,New York City
OR,2018,August,"Opioids (T40.0-T40.4,T40.6)",361,0.038698621,Oregon
OR,2018,August,Number of Drug Overdose Deaths,562,0.038698621,Oregon
OR,2018,January,Number of Drug Overdose Deaths,543,0.046680213,Oregon
DC,2018,October,Natural & semi-synthetic opioids (T40.2),24,0.04820826,District of Columbia
DC,2018,October,Heroin (T40.1),103,0.04820826,District of Columbia
DC,2018,October,"Opioids (T40.0-T40.4,T40.6)",218,0.04820826,District of Columbia
OR,2018,July,Heroin (T40.1),160,0.044211108,Oregon
DC,2018,October,"Synthetic opioids, excl. methadone (T40.4)",179,0.04820826,District of Columbia
DC,2018,October,Cocaine (T40.5),132,0.04820826,District of Columbia
OR,2018,January,Psychostimulants with abuse potential (T43.6),186,0.046680213,Oregon
OR,2018,July,Psychostimulants with abuse potential (T43.6),225,0.044211108,Oregon
OR,2018,March,Methadone (T40.3),40,0.044097787,Oregon
OR,2018,July,"Opioids (T40.0-T40.4,T40.6)",366,0.044211108,Oregon
YC,2018,May,"Synthetic opioids, excl. methadone (T40.4)",877,0.04189359,New York City
YC,2018,May,Cocaine (T40.5),658,0.04189359,New York City
YC,2018,May,Heroin (T40.1),688,0.04189359,New York City
YC,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.04189359,New York City
YC,2018,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",439,0.04189359,New York City
YC,2018,May,Psychostimulants with abuse potential (T43.6),69,0.04189359,New York City
YC,2018,March,"Synthetic opioids, excl. methadone (T40.4)",844,0.043649855,New York City
YC,2018,March,Heroin (T40.1),672,0.043649855,New York City
YC,2018,March,"Opioids (T40.0-T40.4,T40.6)",0,0.043649855,New York City
YC,2018,March,Cocaine (T40.5),649,0.043649855,New York City
YC,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.043649855,New York City
YC,2018,March,Number of Drug Overdose Deaths,0,0.043649855,New York City
YC,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.04897515,New York City
YC,2018,October,Methadone (T40.3),176,0.04897515,New York City
YC,2018,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",412,0.04897515,New York City
YC,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,0.050951705,New York City
YC,2018,September,Cocaine (T40.5),663,0.050951705,New York City
YC,2018,September,Number of Drug Overdose Deaths,0,0.050951705,New York City
YC,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",409,0.050951705,New York City
DC,2018,October,Psychostimulants with abuse potential (T43.6),10,0.04820826,District of Columbia
DC,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",197,0.04820826,District of Columbia
DC,2018,October,Methadone (T40.3),16,0.04820826,District of Columbia
DC,2018,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",39,0.04820826,District of Columbia
AK,2018,November,Natural & semi-synthetic opioids (T40.2),34,0.0,Alaska
OR,2018,January,Heroin (T40.1),124,0.046680213,Oregon
DC,2018,November,Heroin (T40.1),100,0.04806922,District of Columbia
DC,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",39,0.04806922,District of Columbia
DC,2018,November,"Opioids (T40.0-T40.4,T40.6)",220,0.04806922,District of Columbia
DC,2018,November,"Synthetic opioids, excl. methadone (T40.4)",183,0.04806922,District of Columbia
DC,2018,November,Number of Drug Overdose Deaths,302,0.04806922,District of Columbia
DC,2018,November,Natural & semi-synthetic opioids (T40.2),26,0.04806922,District of Columbia
DC,2018,November,Cocaine (T40.5),131,0.04806922,District of Columbia
DC,2018,May,Natural & semi-synthetic opioids (T40.2),25,0.032341527,District of Columbia
DC,2018,May,"Opioids (T40.0-T40.4,T40.6)",210,0.032341527,District of Columbia
DC,2018,May,Number of Drug Overdose Deaths,292,0.032341527,District of Columbia
DC,2018,May,Methadone (T40.3),15,0.032341527,District of Columbia
DC,2018,May,"Synthetic opioids, excl. methadone (T40.4)",173,0.032341527,District of Columbia
YC,2018,March,Psychostimulants with abuse potential (T43.6),64,0.043649855,New York City
DC,2018,May,Cocaine (T40.5),130,0.032341527,District of Columbia
DC,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",190,0.032341527,District of Columbia
DC,2018,November,Methadone (T40.3),14,0.04806922,District of Columbia
DC,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",200,0.04806922,District of Columbia
DC,2018,October,Number of Drug Overdose Deaths,299,0.04820826,District of Columbia
DC,2018,September,Heroin (T40.1),100,0.032289312,District of Columbia
DC,2018,September,"Synthetic opioids, excl. methadone (T40.4)",173,0.032289312,District of Columbia
DC,2018,September,Psychostimulants with abuse potential (T43.6),12,0.032289312,District of Columbia
DC,2018,September,Methadone (T40.3),16,0.032289312,District of Columbia
DC,2018,September,Natural & semi-synthetic opioids (T40.2),23,0.032289312,District of Columbia
DC,2018,September,"Opioids (T40.0-T40.4,T40.6)",212,0.032289312,District of Columbia
DC,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",38,0.032289312,District of Columbia
DC,2018,September,Number of Drug Overdose Deaths,294,0.032289312,District of Columbia
DC,2018,September,Cocaine (T40.5),135,0.032289312,District of Columbia
DC,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",191,0.032289312,District of Columbia
DC,2018,May,Heroin (T40.1),101,0.032341527,District of Columbia
YC,2018,May,Methadone (T40.3),191,0.04189359,New York City
YC,2018,May,"Opioids (T40.0-T40.4,T40.6)",0,0.04189359,New York City
YC,2018,October,Psychostimulants with abuse potential (T43.6),66,0.04897515,New York City
OR,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",230,0.044211108,Oregon
OR,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",164,0.044211108,Oregon
OR,2018,July,Number of Drug Overdose Deaths,572,0.044211108,Oregon
OR,2018,July,"Synthetic opioids, excl. methadone (T40.4)",94,0.044211108,Oregon
